id,date,store_nbr,family,sales,onpromotion,city,state,type_x,cluster,transactions,type_y,locale,locale_name,description,transferred,dcoilwtico,data
1703038,2015-08-16,43,CLEANING,1541.0,0,Esmeraldas,Esmeraldas,E,10,1585.0,,,,,,42.45,2015-08-16
2763137,2017-04-04,38,HARDWARE,2.0,0,Loja,Loja,D,4,1299.0,,,,,,50.99,2017-04-04
497744,2013-10-07,25,BREAD/BAKERY,187.974,0,Salinas,Santa Elena,D,1,763.0,Holiday,Local,Quevedo,Cantonizacion de Quevedo,False,103.07,2013-10-07
2257513,2016-06-23,50,HOME AND KITCHEN II,42.0,3,Ambato,Tungurahua,A,14,1953.0,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,49.34,2016-06-23
1751384,2015-09-12,5,DAIRY,529.0,3,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1401.0,,,,,,44.75,2015-09-12
962986,2014-06-26,29,GROCERY II,0.0,0,Guayaquil,Guayas,E,10,0.0,,,,,,106.49,2014-06-26
1655660,2015-07-21,14,HOME APPLIANCES,0.0,0,Riobamba,Chimborazo,C,7,1350.0,,,,,,50.59,2015-07-21
484299,2013-09-29,47,MEATS,1216.809,0,Quito,Pichincha,A,14,4900.0,,,,,,102.86,2013-09-29
1654794,2015-07-20,4,DELI,205.785,0,Quito,Pichincha,D,9,1399.0,,,,,,50.11,2015-07-20
2708230,2017-03-04,47,LADIESWEAR,53.0,0,Quito,Pichincha,A,14,4817.0,,,,,,53.33,2017-03-04
2293204,2016-07-13,52,BABY CARE,0.0,0,Manta,Manabi,A,11,0.0,,,,,,44.87,2016-07-13
2246916,2016-06-17,53,GROCERY I,4294.0,80,Manta,Manabi,D,13,1523.0,,,,,,48.0,2016-06-17
1488179,2015-04-18,15,FROZEN FOODS,86.0,0,Ibarra,Imbabura,C,15,1442.0,,,,,,55.71,2015-04-18
2088156,2016-03-20,49,HOME AND KITCHEN I,60.0,0,Quito,Pichincha,A,11,3057.0,,,,,,39.47,2016-03-20
2289809,2016-07-11,8,BREAD/BAKERY,918.302,11,Quito,Pichincha,D,8,2616.0,,,,,,44.73,2016-07-11
2786098,2017-04-17,32,CLEANING,382.0,21,Guayaquil,Guayas,C,3,558.0,,,,,,52.62,2017-04-17
2299250,2016-07-17,22,DAIRY,334.0,5,Puyo,Pastaza,C,7,677.0,,,,,,45.93,2016-07-17
2599978,2017-01-03,10,CLEANING,1169.0,13,Quito,Pichincha,C,15,1106.0,,,,,,52.36,2017-01-03
977189,2014-07-04,27,PET SUPPLIES,2.0,0,Daule,Guayas,D,1,1264.0,Event,National,Ecuador,Mundial de futbol Brasil: Cuartos de Final,False,104.76,2014-07-04
1595932,2015-06-17,38,LADIESWEAR,14.0,0,Loja,Loja,D,4,1609.0,,,,,,59.89,2015-06-17
1959355,2016-01-08,35,GROCERY II,0.0,0,Playas,Guayas,C,3,662.0,,,,,,33.2,2016-01-08
2823945,2017-05-08,44,BEVERAGES,8862.0,21,Quito,Pichincha,A,5,3888.0,,,,,,46.46,2017-05-08
986192,2014-07-09,3,LAWN AND GARDEN,22.0,1,Quito,Pichincha,D,8,2893.0,Event,National,Ecuador,Mundial de futbol Brasil: Semifinales,False,102.93,2014-07-09
152213,2013-03-27,3,HOME APPLIANCES,2.0,0,Quito,Pichincha,D,8,3135.0,,,,,,96.53,2013-03-27
2454626,2016-10-12,31,LAWN AND GARDEN,0.0,0,Babahoyo,Los Rios,B,10,1179.0,,,,,,50.14,2016-10-12
1818283,2015-10-20,27,HOME AND KITCHEN II,22.0,0,Daule,Guayas,D,1,1327.0,,,,,,45.84,2015-10-20
1519605,2015-05-05,46,LINGERIE,3.0,0,Quito,Pichincha,A,14,3174.0,,,,,,60.38,2015-05-05
2229095,2016-06-07,53,FROZEN FOODS,127.899,4,Manta,Manabi,D,13,1340.0,,,,,,50.37,2016-06-07
548600,2013-11-04,51,DAIRY,841.0,0,Guayaquil,Guayas,A,17,1597.0,,,,,,94.58,2013-11-04
2370238,2016-08-26,14,GROCERY II,15.0,0,Riobamba,Chimborazo,C,7,1073.0,,,,,,47.64,2016-08-26
2620738,2017-01-14,42,EGGS,179.0,2,Cuenca,Azuay,D,2,1512.0,,,,,,52.36,2017-01-14
2533063,2016-11-25,32,HOME AND KITCHEN II,7.0,1,Guayaquil,Guayas,C,3,527.0,Event,National,Ecuador,Black Friday,False,46.72,2016-11-25
827455,2014-04-11,26,GROCERY II,0.0,0,Guayaquil,Guayas,D,10,623.0,,,,,,103.68,2014-04-11
2089782,2016-03-21,44,MEATS,692.76,0,Quito,Pichincha,A,5,3709.0,,,,,,39.91,2016-03-21
2369383,2016-08-25,4,HOME AND KITCHEN II,14.0,1,Quito,Pichincha,D,9,1258.0,,,,,,46.97,2016-08-25
2419507,2016-09-22,46,GROCERY II,10.0,0,Quito,Pichincha,A,14,2518.0,,,,,,46.1,2016-09-22
2198421,2016-05-21,42,PLAYERS AND ELECTRONICS,3.0,0,Cuenca,Azuay,D,2,1248.0,,,,,,47.67,2016-05-21
1102358,2014-09-12,39,PET SUPPLIES,3.0,0,Cuenca,Azuay,B,6,1151.0,,,,,,92.18,2014-09-12
1433879,2015-03-18,40,PREPARED FOODS,47.0,0,Machala,El Oro,C,3,1285.0,,,,,,44.63,2015-03-18
753436,2014-02-28,49,GROCERY II,104.0,0,Quito,Pichincha,A,11,2578.0,,,,,,102.88,2014-02-28
2335973,2016-08-06,52,BEAUTY,0.0,0,Manta,Manabi,A,11,0.0,,,,,,41.83,2016-08-06
1901441,2015-12-06,10,HARDWARE,0.0,0,Quito,Pichincha,C,15,974.0,Holiday,Local,Quito,Fundacion de Quito,False,40.0,2015-12-06
2388132,2016-09-05,16,LINGERIE,5.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,735.0,,,,,,44.39,2016-09-05
1934671,2015-12-24,42,GROCERY II,43.0,0,Cuenca,Azuay,D,2,2139.0,Additional,National,Ecuador,Navidad-1,False,37.62,2015-12-24
624951,2013-12-17,43,PRODUCE,0.0,0,Esmeraldas,Esmeraldas,E,10,1294.0,,,,,,96.99,2013-12-17
1249728,2014-12-04,24,HOME CARE,216.0,0,Guayaquil,Guayas,D,1,2363.0,,,,,,66.73,2014-12-04
1702151,2015-08-16,19,FROZEN FOODS,53.0,0,Guaranda,Bolivar,C,15,1163.0,,,,,,42.45,2015-08-16
2194402,2016-05-19,30,BABY CARE,0.0,0,Guayaquil,Guayas,C,3,655.0,,,,,,48.16,2016-05-19
1733370,2015-09-02,44,GROCERY I,11108.0,9,Quito,Pichincha,A,5,4573.0,,,,,,46.3,2015-09-02
2099991,2016-03-27,31,BEVERAGES,2186.0,0,Babahoyo,Los Rios,B,10,1293.0,,,,,,38.14,2016-03-27
1294913,2014-12-30,41,PET SUPPLIES,6.0,0,Machala,El Oro,D,4,1723.0,,,,,,54.14,2014-12-30
2105609,2016-03-30,39,FROZEN FOODS,52.147,0,Cuenca,Azuay,B,6,1174.0,,,,,,36.91,2016-03-30
2184662,2016-05-13,7,PREPARED FOODS,219.528,1,Quito,Pichincha,D,8,2035.0,Event,National,Ecuador,Terremoto Manabi+27,False,46.22,2016-05-13
2804123,2017-04-27,38,HARDWARE,0.0,0,Loja,Loja,D,4,1215.0,,,,,,48.96,2017-04-27
267929,2013-05-31,27,BEAUTY,1.0,0,Daule,Guayas,D,1,1056.0,,,,,,91.93,2013-05-31
1519076,2015-05-05,31,LAWN AND GARDEN,0.0,0,Babahoyo,Los Rios,B,10,1515.0,,,,,,60.38,2015-05-05
2659816,2017-02-05,39,HOME AND KITCHEN II,38.0,1,Cuenca,Azuay,B,6,1529.0,,,,,,53.81,2017-02-05
2032379,2016-02-18,34,DAIRY,442.0,0,Guayaquil,Guayas,B,6,2032.0,,,,,,30.77,2016-02-18
2664407,2017-02-08,18,LAWN AND GARDEN,3.0,0,Quito,Pichincha,B,16,1298.0,,,,,,52.37,2017-02-08
1187330,2014-10-30,23,MAGAZINES,2.0,0,Ambato,Tungurahua,D,9,953.0,,,,,,81.06,2014-10-30
1215332,2014-11-15,1,DAIRY,743.0,0,Quito,Pichincha,D,13,1329.0,,,,,,75.91,2014-11-15
542764,2013-11-01,38,GROCERY II,34.0,0,Loja,Loja,D,4,1742.0,,,,,,94.56,2013-11-01
1650583,2015-07-18,21,"LIQUOR,WINE,BEER",0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,,,,,,50.88,2015-07-18
1986485,2016-01-23,46,HOME APPLIANCES,2.0,0,Quito,Pichincha,A,14,4257.0,,,,,,32.07,2016-01-23
2656418,2017-02-03,43,HOME APPLIANCES,0.0,0,Esmeraldas,Esmeraldas,E,10,1354.0,,,,,,53.81,2017-02-03
2818024,2017-05-05,28,"LIQUOR,WINE,BEER",76.0,4,Guayaquil,Guayas,E,10,936.0,,,,,,46.23,2017-05-05
1258718,2014-12-09,26,SEAFOOD,5.0,0,Guayaquil,Guayas,D,10,640.0,,,,,,63.74,2014-12-09
1804081,2015-10-12,29,BOOKS,0.0,0,Guayaquil,Guayas,E,10,894.0,,,,,,47.09,2015-10-12
1316772,2015-01-11,6,CELEBRATION,0.0,0,Quito,Pichincha,D,13,2394.0,,,,,,48.35,2015-01-11
1226349,2014-11-21,19,BEVERAGES,2048.0,0,Guaranda,Bolivar,C,15,1147.0,,,,,,76.52,2014-11-21
25551,2013-01-15,26,DELI,122.901,0,Guayaquil,Guayas,D,10,787.0,,,,,,93.26,2013-01-15
723015,2014-02-11,45,HOME CARE,0.0,0,Quito,Pichincha,A,11,3035.0,,,,,,99.96,2014-02-11
2457664,2016-10-14,17,"LIQUOR,WINE,BEER",59.0,1,Quito,Pichincha,C,12,1252.0,,,,,,50.35,2016-10-14
850376,2014-04-24,19,SEAFOOD,0.0,0,Guaranda,Bolivar,C,15,1021.0,,,,,,102.2,2014-04-24
704127,2014-02-01,16,CELEBRATION,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1189.0,,,,,,97.55,2014-02-01
2248138,2016-06-18,38,GROCERY II,44.0,0,Loja,Loja,D,4,2099.0,,,,,,48.0,2016-06-18
475971,2013-09-25,14,GROCERY I,2186.0,0,Riobamba,Chimborazo,C,7,1425.0,,,,,,102.68,2013-09-25
1748953,2015-09-11,31,LADIESWEAR,2.0,0,Babahoyo,Los Rios,B,10,1224.0,,,,,,44.75,2015-09-11
687553,2014-01-22,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1303.0,,,,,,96.35,2014-01-22
1279455,2014-12-20,9,GROCERY I,7348.714,28,Quito,Pichincha,B,6,3012.0,Work Day,National,Ecuador,Recupero Puente Navidad,False,56.91,2014-12-20
2141766,2016-04-19,53,AUTOMOTIVE,1.0,0,Manta,Manabi,D,13,798.0,Event,National,Ecuador,Terremoto Manabi+3,False,40.88,2016-04-19
1546217,2015-05-20,43,BEAUTY,0.0,0,Esmeraldas,Esmeraldas,E,10,1218.0,,,,,,58.96,2015-05-20
2483697,2016-10-28,47,HOME CARE,497.0,9,Quito,Pichincha,A,14,3494.0,,,,,,48.72,2016-10-28
2986279,2017-08-07,49,EGGS,492.0,0,Quito,Pichincha,A,11,2860.0,,,,,,49.37,2017-08-07
216161,2013-05-02,24,FROZEN FOODS,109.379,0,Guayaquil,Guayas,D,1,2379.0,,,,,,93.7,2013-05-02
1064491,2014-08-22,27,EGGS,182.0,22,Daule,Guayas,D,1,1246.0,,,,,,93.61,2014-08-22
962466,2014-06-26,14,LINGERIE,9.0,0,Riobamba,Chimborazo,C,7,1324.0,,,,,,106.49,2014-06-26
1356581,2015-02-03,22,HOME APPLIANCES,0.0,0,Puyo,Pastaza,C,7,0.0,,,,,,53.04,2015-02-03
2915427,2017-06-29,11,DELI,352.3,0,Cayambe,Pichincha,B,6,1900.0,,,,,,44.88,2017-06-29
2657289,2017-02-04,18,PRODUCE,2387.293,3,Quito,Pichincha,B,16,1359.0,,,,,,53.81,2017-02-04
2004385,2016-02-02,48,SCHOOL AND OFFICE SUPPLIES,5.0,0,Quito,Pichincha,A,14,2675.0,,,,,,29.9,2016-02-02
258970,2013-05-26,25,LADIESWEAR,0.0,0,Salinas,Santa Elena,D,1,710.0,,,,,,93.84,2013-05-26
292928,2013-06-14,28,LAWN AND GARDEN,1.0,0,Guayaquil,Guayas,E,10,829.0,,,,,,97.83,2013-06-14
444661,2013-09-07,35,LADIESWEAR,0.0,0,Playas,Guayas,C,3,647.0,,,,,,110.62,2013-09-07
1588569,2015-06-13,31,HOME AND KITCHEN I,11.0,0,Babahoyo,Los Rios,B,10,1541.0,,,,,,59.96,2015-06-13
939662,2014-06-13,24,LAWN AND GARDEN,0.0,0,Guayaquil,Guayas,D,1,0.0,,,,,,107.49,2014-06-13
606263,2013-12-07,2,LAWN AND GARDEN,2.0,0,Quito,Pichincha,D,13,2093.0,,,,,,97.48,2013-12-07
1169295,2014-10-20,18,CELEBRATION,2.0,0,Quito,Pichincha,B,16,1568.0,,,,,,82.76,2014-10-20
238373,2013-05-14,47,HARDWARE,0.0,0,Quito,Pichincha,A,14,2986.0,,,,,,93.96,2013-05-14
386357,2013-08-05,49,PET SUPPLIES,0.0,0,Quito,Pichincha,A,11,1974.0,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,106.61,2013-08-05
252590,2013-05-22,46,DAIRY,582.0,0,Quito,Pichincha,A,14,2917.0,,,,,,93.98,2013-05-22
1850693,2015-11-07,36,LAWN AND GARDEN,7.0,0,Libertad,Guayas,E,10,1120.0,Holiday,Regional,Santa Elena,Provincializacion Santa Elena,False,44.32,2015-11-07
1955433,2016-01-06,25,HOME CARE,120.0,0,Salinas,Santa Elena,D,1,917.0,,,,,,33.97,2016-01-06
124540,2013-03-11,52,SCHOOL AND OFFICE SUPPLIES,0.0,0,Manta,Manabi,A,11,0.0,,,,,,92.07,2013-03-11
1451989,2015-03-28,49,"LIQUOR,WINE,BEER",615.0,0,Quito,Pichincha,A,11,3122.0,,,,,,48.83,2015-03-28
2063462,2016-03-06,7,BREAD/BAKERY,749.024,2,Quito,Pichincha,D,8,1573.0,,,,,,35.91,2016-03-06
852122,2014-04-25,18,PREPARED FOODS,47.0,0,Quito,Pichincha,B,16,1300.0,,,,,,100.85,2014-04-25
293039,2013-06-14,30,SEAFOOD,3.0,0,Guayaquil,Guayas,C,3,711.0,,,,,,97.83,2013-06-14
2557022,2016-12-08,54,HOME APPLIANCES,0.0,0,El Carmen,Manabi,C,3,726.0,Holiday,Local,Loja,Fundacion de Loja,False,50.84,2016-12-08
2921371,2017-07-02,28,GROCERY II,45.0,1,Guayaquil,Guayas,E,10,1784.0,,,,,,46.02,2017-07-02
889008,2014-05-15,52,LINGERIE,0.0,0,Manta,Manabi,A,11,0.0,,,,,,101.74,2014-05-15
2590604,2016-12-28,47,BREAD/BAKERY,979.269,5,Quito,Pichincha,A,14,4892.0,,,,,,54.01,2016-12-28
1412124,2015-03-06,30,LINGERIE,2.0,0,Guayaquil,Guayas,C,3,686.0,,,,,,49.61,2015-03-06
300176,2013-06-18,31,DAIRY,200.0,0,Babahoyo,Los Rios,B,10,1268.0,,,,,,98.46,2013-06-18
9961,2013-01-06,38,POULTRY,133.782,0,Loja,Loja,D,4,2522.0,,,,,,93.12,2013-01-06
1471191,2015-04-08,38,HOME CARE,0.0,0,Loja,Loja,D,4,1697.0,,,,,,50.44,2015-04-08
299966,2013-06-18,25,PREPARED FOODS,40.725998,0,Salinas,Santa Elena,D,1,605.0,,,,,,98.46,2013-06-18
665927,2014-01-10,43,LAWN AND GARDEN,0.0,0,Esmeraldas,Esmeraldas,E,10,1364.0,,,,,,92.39,2014-01-10
2272786,2016-07-02,3,EGGS,674.0,0,Quito,Pichincha,D,8,3588.0,,,,,,49.02,2016-07-02
295734,2013-06-15,7,LINGERIE,11.0,0,Quito,Pichincha,D,8,2097.0,,,,,,97.83,2013-06-15
1084518,2014-09-02,39,CELEBRATION,4.0,0,Cuenca,Azuay,B,6,1559.0,,,,,,92.92,2014-09-02
1634099,2015-07-09,1,BREAD/BAKERY,473.165,0,Quito,Pichincha,D,13,1983.0,,,,,,52.76,2015-07-09
1705122,2015-08-17,51,GROCERY I,4773.0,15,Guayaquil,Guayas,A,17,1493.0,,,,,,41.93,2015-08-17
1831115,2015-10-27,37,FROZEN FOODS,117.0,0,Cuenca,Azuay,D,2,1335.0,,,,,,43.21,2015-10-27
2832809,2017-05-13,42,MAGAZINES,16.0,0,Cuenca,Azuay,D,2,1765.0,Additional,National,Ecuador,Dia de la Madre-1,False,47.83,2017-05-13
2110583,2016-04-02,29,BEAUTY,3.0,0,Guayaquil,Guayas,E,10,1247.0,,,,,,35.36,2016-04-02
1287561,2014-12-26,36,AUTOMOTIVE,6.0,0,Libertad,Guayas,E,10,1482.0,Bridge,National,Ecuador,Puente Navidad,False,54.59,2014-12-26
1318713,2015-01-13,10,AUTOMOTIVE,1.0,0,Quito,Pichincha,C,15,1015.0,,,,,,45.92,2015-01-13
330202,2013-07-05,24,BOOKS,0.0,0,Guayaquil,Guayas,D,1,2548.0,,,,,,103.09,2013-07-05
660571,2014-01-07,43,EGGS,78.0,0,Esmeraldas,Esmeraldas,E,10,1328.0,,,,,,93.31,2014-01-07
1555059,2015-05-25,41,AUTOMOTIVE,3.0,0,Machala,El Oro,D,4,981.0,,,,,,58.88,2015-05-25
116307,2013-03-07,22,HOME AND KITCHEN I,0.0,0,Puyo,Pastaza,C,7,0.0,,,,,,91.53,2013-03-07
2562300,2016-12-11,52,HOME AND KITCHEN I,0.0,0,Manta,Manabi,A,11,0.0,,,,,,51.51,2016-12-11
338497,2013-07-09,7,HOME AND KITCHEN II,0.0,0,Quito,Pichincha,D,8,1656.0,,,,,,103.46,2013-07-09
928516,2014-06-07,11,POULTRY,750.413,0,Cayambe,Pichincha,B,6,2731.0,,,,,,103.32,2014-06-07
2898071,2017-06-19,24,FROZEN FOODS,135.534,1,Guayaquil,Guayas,D,1,2139.0,,,,,,44.24,2017-06-19
706419,2014-02-02,3,LINGERIE,38.0,0,Quito,Pichincha,D,8,3541.0,,,,,,97.55,2014-02-02
70263,2013-02-09,30,CELEBRATION,0.0,0,Guayaquil,Guayas,C,3,717.0,,,,,,95.71,2013-02-09
1442187,2015-03-23,24,LINGERIE,0.0,0,Guayaquil,Guayas,D,1,2366.0,,,,,,47.4,2015-03-23
865708,2014-05-02,49,LADIESWEAR,0.0,0,Quito,Pichincha,A,11,2593.0,,,,,,100.09,2014-05-02
2188675,2016-05-16,2,HOME AND KITCHEN II,19.0,2,Quito,Pichincha,D,13,1940.0,Event,National,Ecuador,Terremoto Manabi+30,False,47.72,2016-05-16
48315,2013-01-28,15,BEVERAGES,629.0,0,Ibarra,Imbabura,C,15,1356.0,,,,,,95.95,2013-01-28
2166771,2016-05-03,54,MEATS,48.515,11,El Carmen,Manabi,C,3,850.0,Event,National,Ecuador,Terremoto Manabi+17,False,43.65,2016-05-03
145345,2013-03-23,37,GROCERY II,34.0,0,Cuenca,Azuay,D,2,1665.0,,,,,,93.41,2013-03-23
1685962,2015-08-07,14,PERSONAL CARE,335.0,0,Riobamba,Chimborazo,C,7,1368.0,,,,,,43.87,2015-08-07
1182497,2014-10-27,38,DAIRY,783.0,5,Loja,Loja,D,4,1407.0,,,,,,81.26,2014-10-27
2193410,2016-05-18,51,SEAFOOD,68.176,1,Guayaquil,Guayas,A,17,1742.0,,,,,,48.12,2016-05-18
1218748,2014-11-16,54,PERSONAL CARE,299.0,0,El Carmen,Manabi,C,3,1145.0,,,,,,75.91,2014-11-16
1701341,2015-08-15,45,PET SUPPLIES,16.0,1,Quito,Pichincha,A,11,4011.0,Holiday,Local,Riobamba,Fundacion de Riobamba,False,42.45,2015-08-15
2744100,2017-03-24,53,HOME CARE,219.0,5,Manta,Manabi,D,13,1172.0,,,,,,47.3,2017-03-24
2855552,2017-05-26,30,PREPARED FOODS,15.0,0,Guayaquil,Guayas,C,3,665.0,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,49.58,2017-05-26
476266,2013-09-25,22,EGGS,0.0,0,Puyo,Pastaza,C,7,0.0,,,,,,102.68,2013-09-25
2742817,2017-03-24,18,"LIQUOR,WINE,BEER",81.0,2,Quito,Pichincha,B,16,1154.0,,,,,,47.3,2017-03-24
1300274,2015-01-02,42,DAIRY,0.0,0,Cuenca,Azuay,D,2,0.0,Bridge,National,Ecuador,Puente Primer dia del ano,False,52.72,2015-01-02
2956496,2017-07-22,13,PET SUPPLIES,0.0,0,Latacunga,Cotopaxi,C,15,1058.0,,,,,,45.78,2017-07-22
1030039,2014-08-03,10,EGGS,129.0,0,Quito,Pichincha,C,15,1007.0,,,,,,97.86,2014-08-03
2444577,2016-10-06,5,BEVERAGES,1381.0,6,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1074.0,,,,,,50.44,2016-10-06
2817375,2017-05-05,10,AUTOMOTIVE,0.0,0,Quito,Pichincha,C,15,684.0,,,,,,46.23,2017-05-05
141262,2013-03-21,22,"LIQUOR,WINE,BEER",0.0,0,Puyo,Pastaza,C,7,0.0,,,,,,92.46,2013-03-21
736472,2014-02-19,23,FROZEN FOODS,58.0,0,Ambato,Tungurahua,D,9,1104.0,,,,,,103.46,2014-02-19
2030597,2016-02-17,34,DAIRY,584.0,109,Guayaquil,Guayas,B,6,2014.0,,,,,,30.68,2016-02-17
1467101,2015-04-06,23,LAWN AND GARDEN,3.0,0,Ambato,Tungurahua,D,9,1054.0,,,,,,52.08,2015-04-06
2601653,2017-01-03,7,SEAFOOD,43.686,0,Quito,Pichincha,D,8,1894.0,,,,,,52.36,2017-01-03
246028,2013-05-19,12,GROCERY II,1.0,0,Latacunga,Cotopaxi,C,15,1276.0,,,,,,95.72,2013-05-19
403533,2013-08-15,31,DELI,139.145,0,Babahoyo,Los Rios,B,10,1161.0,Holiday,Local,Riobamba,Fundacion de Riobamba,False,107.43,2013-08-15
2590379,2016-12-28,40,FROZEN FOODS,303.495,4,Machala,El Oro,C,3,1474.0,,,,,,54.01,2016-12-28
1360372,2015-02-05,29,GROCERY II,0.0,0,Guayaquil,Guayas,E,10,0.0,,,,,,50.48,2015-02-05
2196249,2016-05-20,32,AUTOMOTIVE,2.0,0,Guayaquil,Guayas,C,3,615.0,,,,,,47.67,2016-05-20
2626778,2017-01-18,12,FROZEN FOODS,31.0,1,Latacunga,Cotopaxi,C,15,1124.0,,,,,,51.12,2017-01-18
88046,2013-02-19,3,BEAUTY,6.0,0,Quito,Pichincha,D,8,2632.0,,,,,,96.69,2013-02-19
108171,2013-03-02,43,PRODUCE,0.0,0,Esmeraldas,Esmeraldas,E,10,1307.0,Holiday,Local,Manta,Fundacion de Manta,False,90.71,2013-03-02
2946471,2017-07-16,32,AUTOMOTIVE,7.0,0,Guayaquil,Guayas,C,3,642.0,,,,,,46.53,2017-07-16
1914913,2015-12-13,38,"LIQUOR,WINE,BEER",0.0,0,Loja,Loja,D,4,1953.0,,,,,,35.65,2015-12-13
901728,2014-05-23,10,BEVERAGES,370.0,1,Quito,Pichincha,C,15,822.0,,,,,,105.01,2014-05-23
1555299,2015-05-25,48,DELI,540.561,2,Quito,Pichincha,A,14,2563.0,,,,,,58.88,2015-05-25
1749735,2015-09-11,53,DELI,167.001,51,Manta,Manabi,D,13,814.0,,,,,,44.75,2015-09-11
